date (whole day); user1; user2; odd duration (sec); average duration (sec); odd times; average times (sec); floor;zone
01-Jun-16 12:00:00 AM;ostrum;emintz;12870;10170;4;;1;4
02-Jun-16 12:00:00 AM;emintz;ostrum;55212;8136;5;;1;4
06-Jun-16 12:00:00 AM;emintz;ostrum;16780;13560;3;;1;4
07-Jun-16 12:00:00 AM;emintz;ostrum;12795;10170;4;;1;4
08-Jun-16 12:00:00 AM;emintz;ostrum;25140;20340;2;;1;4
09-Jun-16 12:00:00 AM;ostrum;emintz;25170;20340;2;;1;4
10-Jun-16 12:00:00 AM;ostrum;emintz;44710;6780;6;;1;4
31-May-16 12:00:00 AM;emintz;fmata;26070;21360;2;;1;4
01-Jun-16 12:00:00 AM;emintz;fmata;26160;21360;2;;1;4
02-Jun-16 12:00:00 AM;emintz;fmata;25830;21360;2;;1;4
03-Jun-16 12:00:00 AM;emintz;fmata;111660;21360;2;;1;4
06-Jun-16 12:00:00 AM;emintz;fmata;26400;21360;2;;1;4
07-Jun-16 12:00:00 AM;emintz;fmata;25980;21360;2;;1;4
08-Jun-16 12:00:00 AM;emintz;fmata;26430;21360;2;;1;4
09-Jun-16 12:00:00 AM;emintz;fmata;25470;21360;2;;1;4
10-Jun-16 12:00:00 AM;fmata;emintz;112050;21360;2;;1;4
31-May-16 12:00:00 AM;emintz;eklinger;26100;19560;2;;1;4
01-Jun-16 12:00:00 AM;emintz;eklinger;26070;19560;2;;1;4
02-Jun-16 12:00:00 AM;emintz;eklinger;24720;19560;2;;1;4
03-Jun-16 12:00:00 AM;emintz;eklinger;75600;13040;3;;1;4
06-Jun-16 12:00:00 AM;eklinger;emintz;13035;9780;4;;1;4
07-Jun-16 12:00:00 AM;emintz;eklinger;26070;19560;2;;1;4
08-Jun-16 12:00:00 AM;emintz;eklinger;18000;13040;3;;1;4
09-Jun-16 12:00:00 AM;emintz;eklinger;12360;9780;4;;1;4
10-Jun-16 12:00:00 AM;emintz;eklinger;112500;19560;2;;1;4
03-Jun-16 12:00:00 AM;emintz;thagan;74780;24560;3;;1;4
10-Jun-16 12:00:00 AM;emintz;thagan;111810;36840;2;;1;4
31-May-16 12:00:00 AM;emintz;sparrino;25500;21240;2;;1;4
01-Jun-16 12:00:00 AM;emintz;sparrino;25920;21240;2;;1;4
02-Jun-16 12:00:00 AM;emintz;sparrino;25470;21240;2;;1;4
03-Jun-16 12:00:00 AM;emintz;sparrino;111600;21240;2;;1;4
06-Jun-16 12:00:00 AM;emintz;sparrino;25920;21240;2;;1;4
07-Jun-16 12:00:00 AM;emintz;sparrino;25170;21240;2;;1;4
08-Jun-16 12:00:00 AM;emintz;sparrino;26400;21240;2;;1;4
09-Jun-16 12:00:00 AM;emintz;sparrino;25590;21240;2;;1;4
10-Jun-16 12:00:00 AM;emintz;sparrino;112230;21240;2;;1;4
31-May-16 12:00:00 AM;slea;ldedos;14897;11580;7;;1;4
03-Jun-16 12:00:00 AM;slea;ldedos;74700;27020;3;;1;4
10-Jun-16 12:00:00 AM;slea;ldedos;74560;27020;3;;1;4
31-May-16 12:00:00 AM;cmorluniau;ldedos;26430;14610;2;;1;4
01-Jun-16 12:00:00 AM;cmorluniau;ldedos;25350;14610;2;;1;4
02-Jun-16 12:00:00 AM;ldedos;cmorluniau;26160;14610;2;;1;4
03-Jun-16 12:00:00 AM;ldedos;cmorluniau;111630;14610;2;;1;4
06-Jun-16 12:00:00 AM;ldedos;cmorluniau;25710;14610;2;;1;4
07-Jun-16 12:00:00 AM;ldedos;cmorluniau;26160;14610;2;;1;4
08-Jun-16 12:00:00 AM;cmorluniau;ldedos;25650;14610;2;;1;4
09-Jun-16 12:00:00 AM;cmorluniau;ldedos;25980;14610;2;;1;4
10-Jun-16 12:00:00 AM;cmorluniau;ldedos;74520;9740;3;;1;4
03-Jun-16 12:00:00 AM;ldedos;lorosco;110370;44520;2;;1;4
10-Jun-16 12:00:00 AM;lorosco;ldedos;111810;44520;2;;1;4
03-Jun-16 12:00:00 AM;ibarranco;ldedos;112050;49980;2;;1;4
09-Jun-16 12:00:00 AM;ldedos;ibarranco;45610;16660;6;;1;4
31-May-16 12:00:00 AM;ldedos;lalcazar;26010;8880;2;;1;4
01-Jun-16 12:00:00 AM;lalcazar;ldedos;25590;8880;2;;1;4
02-Jun-16 12:00:00 AM;ldedos;lalcazar;26190;8880;2;;1;4
06-Jun-16 12:00:00 AM;ldedos;lalcazar;25650;8880;2;;1;4
07-Jun-16 12:00:00 AM;ldedos;lalcazar;26160;8880;2;;1;4
08-Jun-16 12:00:00 AM;lalcazar;ldedos;17100;5920;3;;1;4
09-Jun-16 12:00:00 AM;ldedos;lalcazar;12960;4440;4;;1;4
10-Jun-16 12:00:00 AM;lalcazar;ldedos;111750;8880;2;;1;4
03-Jun-16 12:00:00 AM;aribera;ldedos;112050;45030;2;;1;4
10-Jun-16 12:00:00 AM;aribera;ldedos;111810;45030;2;;1;4
31-May-16 12:00:00 AM;ldedos;gcazar;26070;12930;2;;1;4
01-Jun-16 12:00:00 AM;gcazar;ldedos;25950;12930;2;;1;4
02-Jun-16 12:00:00 AM;ldedos;gcazar;25800;12930;2;;1;4
03-Jun-16 12:00:00 AM;ldedos;gcazar;111450;12930;2;;1;4
06-Jun-16 12:00:00 AM;gcazar;ldedos;26490;12930;2;;1;4
07-Jun-16 12:00:00 AM;gcazar;ldedos;21156;5172;5;;1;4
08-Jun-16 12:00:00 AM;gcazar;ldedos;25650;12930;2;;1;4
09-Jun-16 12:00:00 AM;ldedos;gcazar;25740;12930;2;;1;4
10-Jun-16 12:00:00 AM;gcazar;ldedos;111540;12930;2;;1;4
31-May-16 12:00:00 AM;ldedos;knielson;25860;15450;2;;1;4
01-Jun-16 12:00:00 AM;knielson;ldedos;25920;15450;2;;1;4
02-Jun-16 12:00:00 AM;ldedos;knielson;16860;10300;3;;1;4
03-Jun-16 12:00:00 AM;ldedos;knielson;149380;10300;3;;1;4
06-Jun-16 12:00:00 AM;ldedos;knielson;25530;15450;2;;1;4
07-Jun-16 12:00:00 AM;ldedos;knielson;35260;10300;3;;1;4
08-Jun-16 12:00:00 AM;knielson;ldedos;25380;15450;2;;1;4
09-Jun-16 12:00:00 AM;ldedos;knielson;25140;15450;2;;1;4
10-Jun-16 12:00:00 AM;knielson;ldedos;111810;15450;2;;1;4
03-Jun-16 12:00:00 AM;jholly;ldedos;112050;26430;2;;1;4
06-Jun-16 12:00:00 AM;jholly;ldedos;26490;26430;2;;1;4
10-Jun-16 12:00:00 AM;jholly;ldedos;111810;26430;2;;1;4
31-May-16 12:00:00 AM;ldedos;acalzas;26070;13980;2;;1;4
01-Jun-16 12:00:00 AM;acalzas;ldedos;25920;13980;2;;1;4
02-Jun-16 12:00:00 AM;ldedos;acalzas;26220;13980;2;;1;4
03-Jun-16 12:00:00 AM;ldedos;acalzas;111720;13980;2;;1;4
06-Jun-16 12:00:00 AM;acalzas;ldedos;12930;6990;4;;1;4
07-Jun-16 12:00:00 AM;acalzas;ldedos;26460;13980;2;;1;4
08-Jun-16 12:00:00 AM;acalzas;ldedos;25650;13980;2;;1;4
09-Jun-16 12:00:00 AM;acalzas;ldedos;25980;13980;2;;1;4
10-Jun-16 12:00:00 AM;acalzas;ldedos;111540;13980;2;;1;4
03-Jun-16 12:00:00 AM;vawelon;ldedos;68840;21780;3;;1;4
10-Jun-16 12:00:00 AM;vawelon;ldedos;68580;21780;3;;1;4
31-May-16 12:00:00 AM;hmies;ldedos;26040;15585;4;;1;4
01-Jun-16 12:00:00 AM;hmies;ldedos;25350;15585;4;;1;4
02-Jun-16 12:00:00 AM;ldedos;hmies;25260;15585;4;;1;4
03-Jun-16 12:00:00 AM;hmies;ldedos;112050;15585;4;;1;4
06-Jun-16 12:00:00 AM;hmies;ldedos;25950;15585;4;;1;4
07-Jun-16 12:00:00 AM;ldedos;hmies;26190;15585;4;;1;4
08-Jun-16 12:00:00 AM;hmies;ldedos;25650;15585;4;;1;4
09-Jun-16 12:00:00 AM;hmies;ldedos;25770;15585;4;;1;4
10-Jun-16 12:00:00 AM;hmies;ldedos;111810;15585;4;;1;4
02-Jun-16 12:00:00 AM;ldedos;ostrum;45760;13060;6;;1;4
10-Jun-16 12:00:00 AM;ostrum;ldedos;52260;19590;4;;1;4
31-May-16 12:00:00 AM;ldedos;fmata;25920;12150;2;;1;4
01-Jun-16 12:00:00 AM;fmata;ldedos;25770;12150;2;;1;4
02-Jun-16 12:00:00 AM;ldedos;fmata;25890;12150;2;;1;4
03-Jun-16 12:00:00 AM;ldedos;fmata;111660;12150;2;;1;4
06-Jun-16 12:00:00 AM;ldedos;fmata;26100;12150;2;;1;4
07-Jun-16 12:00:00 AM;ldedos;fmata;25470;12150;2;;1;4
08-Jun-16 12:00:00 AM;fmata;ldedos;25650;12150;2;;1;4
09-Jun-16 12:00:00 AM;ldedos;fmata;25650;12150;2;;1;4
10-Jun-16 12:00:00 AM;fmata;ldedos;111540;12150;2;;1;4
31-May-16 12:00:00 AM;ldedos;eklinger;25350;21240;2;;1;4
01-Jun-16 12:00:00 AM;ldedos;eklinger;25500;21240;2;;1;4
02-Jun-16 12:00:00 AM;ldedos;eklinger;24780;21240;2;;1;4
03-Jun-16 12:00:00 AM;ldedos;eklinger;111240;21240;2;;1;4
06-Jun-16 12:00:00 AM;ldedos;eklinger;25290;21240;2;;1;4
07-Jun-16 12:00:00 AM;ldedos;eklinger;25050;21240;2;;1;4
08-Jun-16 12:00:00 AM;ldedos;eklinger;25290;21240;2;;1;4
09-Jun-16 12:00:00 AM;ldedos;eklinger;24990;21240;2;;1;4
10-Jun-16 12:00:00 AM;ldedos;eklinger;111420;21240;2;;1;4
31-May-16 12:00:00 AM;ldedos;thagan;25500;14280;2;;1;4
01-Jun-16 12:00:00 AM;thagan;ldedos;25200;14280;2;;1;4
02-Jun-16 12:00:00 AM;ldedos;thagan;25590;14280;2;;1;4
03-Jun-16 12:00:00 AM;ldedos;thagan;111720;14280;2;;1;4
06-Jun-16 12:00:00 AM;ldedos;thagan;25830;14280;2;;1;4
07-Jun-16 12:00:00 AM;ldedos;thagan;26130;14280;2;;1;4
08-Jun-16 12:00:00 AM;thagan;ldedos;25650;14280;2;;1;4
09-Jun-16 12:00:00 AM;ldedos;thagan;25890;14280;2;;1;4
10-Jun-16 12:00:00 AM;thagan;ldedos;111540;14280;2;;1;4
31-May-16 12:00:00 AM;ldedos;sparrino;25500;12150;2;;1;4
01-Jun-16 12:00:00 AM;ldedos;sparrino;10380;4860;5;;1;4
02-Jun-16 12:00:00 AM;ldedos;sparrino;8550;4050;6;;1;4
03-Jun-16 12:00:00 AM;ldedos;sparrino;111600;12150;2;;1;4
06-Jun-16 12:00:00 AM;ldedos;sparrino;25710;12150;2;;1;4
07-Jun-16 12:00:00 AM;ldedos;sparrino;25170;12150;2;;1;4
08-Jun-16 12:00:00 AM;sparrino;ldedos;25650;12150;2;;1;4
09-Jun-16 12:00:00 AM;ldedos;sparrino;25860;12150;2;;1;4
10-Jun-16 12:00:00 AM;sparrino;ldedos;111720;12150;2;;1;4
31-May-16 12:00:00 AM;earpa;vawelon;4605;4350;4;;1;6
01-Jun-16 12:00:00 AM;vawelon;earpa;5880;5800;3;;1;6
02-Jun-16 12:00:00 AM;earpa;vawelon;4365;4350;4;;1;6
03-Jun-16 12:00:00 AM;vawelon;earpa;4560;4350;4;;1;6
06-Jun-16 12:00:00 AM;vawelon;earpa;5960;5800;3;;1;6
07-Jun-16 12:00:00 AM;earpa;vawelon;4425;4350;4;;1;6
08-Jun-16 12:00:00 AM;vawelon;earpa;4590;4350;4;;1;6
09-Jun-16 12:00:00 AM;vawelon;earpa;6020;5800;3;;1;6
10-Jun-16 12:00:00 AM;earpa;vawelon;4485;4350;4;;1;6
31-May-16 12:00:00 AM;slea;cmorluniau;9567;6169;11;;1;4
03-Jun-16 12:00:00 AM;slea;cmorluniau;74940;22620;3;;1;4
10-Jun-16 12:00:00 AM;slea;cmorluniau;74560;22620;3;;1;4
31-May-16 12:00:00 AM;lorosco;slea;17500;13540;6;;1;4
03-Jun-16 12:00:00 AM;slea;lorosco;111420;40620;2;;1;4
10-Jun-16 12:00:00 AM;lorosco;slea;112470;40620;2;;1;4
31-May-16 12:00:00 AM;ibarranco;slea;20568;16440;5;;1;4
03-Jun-16 12:00:00 AM;ibarranco;slea;113070;41100;2;;1;4
09-Jun-16 12:00:00 AM;slea;ibarranco;46800;13700;6;;1;4
31-May-16 12:00:00 AM;slea;lalcazar;11540;3640;9;;1;4
02-Jun-16 12:00:00 AM;slea;lalcazar;17720;10920;3;;1;4
06-Jun-16 12:00:00 AM;slea;lalcazar;17140;10920;3;;1;4
07-Jun-16 12:00:00 AM;slea;lalcazar;17340;10920;3;;1;4
08-Jun-16 12:00:00 AM;slea;lalcazar;17320;10920;3;;1;4
09-Jun-16 12:00:00 AM;slea;lalcazar;12900;8190;4;;1;4
10-Jun-16 12:00:00 AM;slea;lalcazar;74740;10920;3;;1;4
31-May-16 12:00:00 AM;aribera;slea;35600;25100;3;;1;4
03-Jun-16 12:00:00 AM;aribera;slea;113070;37650;2;;1;4
10-Jun-16 12:00:00 AM;aribera;slea;112980;37650;2;;1;4
31-May-16 12:00:00 AM;slea;gcazar;13162;6007;8;;1;4
02-Jun-16 12:00:00 AM;slea;gcazar;17600;16020;3;;1;4
03-Jun-16 12:00:00 AM;slea;gcazar;111450;24030;2;;1;4
06-Jun-16 12:00:00 AM;slea;gcazar;17640;16020;3;;1;4
07-Jun-16 12:00:00 AM;slea;gcazar;17560;16020;3;;1;4
08-Jun-16 12:00:00 AM;gcazar;slea;13155;12015;4;;1;4
09-Jun-16 12:00:00 AM;slea;gcazar;17520;16020;3;;1;4
10-Jun-16 12:00:00 AM;slea;gcazar;74620;16020;3;;1;4
31-May-16 12:00:00 AM;slea;knielson;15060;6454;7;;1;4
02-Jun-16 12:00:00 AM;slea;knielson;17400;15060;3;;1;4
03-Jun-16 12:00:00 AM;knielson;slea;112440;22590;2;;1;4
06-Jun-16 12:00:00 AM;slea;knielson;17020;15060;3;;1;4
07-Jun-16 12:00:00 AM;slea;knielson;17300;15060;3;;1;4
08-Jun-16 12:00:00 AM;slea;knielson;17120;15060;3;;1;4
09-Jun-16 12:00:00 AM;slea;knielson;16780;15060;3;;1;4
10-Jun-16 12:00:00 AM;slea;knielson;75000;15060;3;;1;4
31-May-16 12:00:00 AM;jholly;slea;21888;15984;5;;1;4
03-Jun-16 12:00:00 AM;jholly;slea;113070;39960;2;;1;4
08-Jun-16 12:00:00 AM;jholly;slea;35620;26640;3;;1;4
10-Jun-16 12:00:00 AM;slea;jholly;112770;39960;2;;1;4
31-May-16 12:00:00 AM;slea;acalzas;17470;12330;6;;1;4
03-Jun-16 12:00:00 AM;slea;acalzas;74500;24660;3;;1;4
10-Jun-16 12:00:00 AM;slea;acalzas;74620;24660;3;;1;4
31-May-16 12:00:00 AM;vawelon;slea;13380;11197;8;;1;4
03-Jun-16 12:00:00 AM;vawelon;slea;35100;14930;6;;1;4
10-Jun-16 12:00:00 AM;vawelon;slea;41940;17916;5;;1;4
31-May-16 12:00:00 AM;slea;hmies;14614;12878;14;;1;4
03-Jun-16 12:00:00 AM;slea;hmies;74960;30050;6;;1;4
10-Jun-16 12:00:00 AM;slea;hmies;75000;30050;6;;1;4
31-May-16 12:00:00 AM;slea;ostrum;20820;16056;5;;1;4
02-Jun-16 12:00:00 AM;slea;ostrum;56208;16056;5;;1;4
10-Jun-16 12:00:00 AM;ostrum;slea;35610;13380;6;;1;4
31-May-16 12:00:00 AM;slea;fmata;13072;5655;8;;1;4
02-Jun-16 12:00:00 AM;slea;fmata;17620;15080;3;;1;4
03-Jun-16 12:00:00 AM;slea;fmata;74440;15080;3;;1;4
06-Jun-16 12:00:00 AM;slea;fmata;17600;15080;3;;1;4
07-Jun-16 12:00:00 AM;slea;fmata;17340;15080;3;;1;4
08-Jun-16 12:00:00 AM;slea;fmata;17520;15080;3;;1;4
09-Jun-16 12:00:00 AM;slea;fmata;17100;15080;3;;1;4
10-Jun-16 12:00:00 AM;slea;fmata;74600;15080;3;;1;4
31-May-16 12:00:00 AM;slea;eklinger;17610;13540;6;;1;4
03-Jun-16 12:00:00 AM;slea;eklinger;74860;27080;3;;1;4
10-Jun-16 12:00:00 AM;slea;eklinger;74840;27080;3;;1;4
31-May-16 12:00:00 AM;slea;thagan;14657;10517;7;;1;4
03-Jun-16 12:00:00 AM;slea;thagan;74760;24540;3;;1;4
10-Jun-16 12:00:00 AM;slea;thagan;111810;36810;2;;1;4
31-May-16 12:00:00 AM;slea;sparrino;11440;5006;9;;1;4
02-Jun-16 12:00:00 AM;slea;sparrino;26010;22530;2;;1;4
03-Jun-16 12:00:00 AM;slea;sparrino;74400;15020;3;;1;4
06-Jun-16 12:00:00 AM;slea;sparrino;17280;15020;3;;1;4
07-Jun-16 12:00:00 AM;slea;sparrino;16780;15020;3;;1;4
08-Jun-16 12:00:00 AM;slea;sparrino;17620;15020;3;;1;4
09-Jun-16 12:00:00 AM;slea;sparrino;17260;15020;3;;1;4
10-Jun-16 12:00:00 AM;slea;sparrino;74720;15020;3;;1;4
03-Jun-16 12:00:00 AM;cmorluniau;lorosco;111150;45000;2;;1;4
10-Jun-16 12:00:00 AM;lorosco;cmorluniau;111840;45000;2;;1;4
03-Jun-16 12:00:00 AM;ibarranco;cmorluniau;56325;25095;4;;1;4
09-Jun-16 12:00:00 AM;cmorluniau;ibarranco;34425;12547;8;;1;4
31-May-16 12:00:00 AM;cmorluniau;lalcazar;26010;9630;2;;1;4
01-Jun-16 12:00:00 AM;lalcazar;cmorluniau;10344;3852;5;;1;4
02-Jun-16 12:00:00 AM;lalcazar;cmorluniau;13275;4815;4;;1;4
06-Jun-16 12:00:00 AM;cmorluniau;lalcazar;12585;4815;4;;1;4
07-Jun-16 12:00:00 AM;cmorluniau;lalcazar;17560;3210;6;;1;4
08-Jun-16 12:00:00 AM;cmorluniau;lalcazar;13035;4815;4;;1;4
09-Jun-16 12:00:00 AM;cmorluniau;lalcazar;13155;4815;4;;1;4
10-Jun-16 12:00:00 AM;lalcazar;cmorluniau;111780;9630;2;;1;4
03-Jun-16 12:00:00 AM;aribera;cmorluniau;112410;45210;2;;1;4
10-Jun-16 12:00:00 AM;aribera;cmorluniau;111840;45210;2;;1;4
31-May-16 12:00:00 AM;cmorluniau;gcazar;26070;12930;2;;1;4
01-Jun-16 12:00:00 AM;cmorluniau;gcazar;26010;12930;2;;1;4
02-Jun-16 12:00:00 AM;cmorluniau;gcazar;26100;12930;2;;1;4
03-Jun-16 12:00:00 AM;cmorluniau;gcazar;111450;12930;2;;1;4
06-Jun-16 12:00:00 AM;gcazar;cmorluniau;25710;12930;2;;1;4
07-Jun-16 12:00:00 AM;gcazar;cmorluniau;26250;12930;2;;1;4
08-Jun-16 12:00:00 AM;gcazar;cmorluniau;26160;12930;2;;1;4
09-Jun-16 12:00:00 AM;cmorluniau;gcazar;26250;12930;2;;1;4
10-Jun-16 12:00:00 AM;gcazar;cmorluniau;111570;12930;2;;1;4
31-May-16 12:00:00 AM;cmorluniau;knielson;25860;13290;2;;1;4
01-Jun-16 12:00:00 AM;knielson;cmorluniau;26160;13290;2;;1;4
02-Jun-16 12:00:00 AM;cmorluniau;knielson;25560;13290;2;;1;4
03-Jun-16 12:00:00 AM;knielson;cmorluniau;112050;13290;2;;1;4
06-Jun-16 12:00:00 AM;cmorluniau;knielson;25170;13290;2;;1;4
07-Jun-16 12:00:00 AM;knielson;cmorluniau;17480;8860;3;;1;4
08-Jun-16 12:00:00 AM;knielson;cmorluniau;12870;6645;4;;1;4
09-Jun-16 12:00:00 AM;cmorluniau;knielson;25140;13290;2;;1;4
10-Jun-16 12:00:00 AM;knielson;cmorluniau;111840;13290;2;;1;4
03-Jun-16 12:00:00 AM;jholly;cmorluniau;112410;33840;2;;1;4
10-Jun-16 12:00:00 AM;jholly;cmorluniau;111840;33840;2;;1;4
31-May-16 12:00:00 AM;acalzas;cmorluniau;13080;7530;4;;1;4
01-Jun-16 12:00:00 AM;cmorluniau;acalzas;25530;15060;2;;1;4
02-Jun-16 12:00:00 AM;acalzas;cmorluniau;26220;15060;2;;1;4
03-Jun-16 12:00:00 AM;acalzas;cmorluniau;111660;15060;2;;1;4
06-Jun-16 12:00:00 AM;cmorluniau;acalzas;25320;15060;2;;1;4
07-Jun-16 12:00:00 AM;acalzas;cmorluniau;26250;15060;2;;1;4
08-Jun-16 12:00:00 AM;cmorluniau;acalzas;26370;7530;4;;1;4
09-Jun-16 12:00:00 AM;cmorluniau;acalzas;13530;7530;4;;1;4
10-Jun-16 12:00:00 AM;acalzas;cmorluniau;111570;15060;2;;1;4
03-Jun-16 12:00:00 AM;vawelon;cmorluniau;22966;6113;9;;1;4
10-Jun-16 12:00:00 AM;vawelon;cmorluniau;34400;9170;6;;1;4
31-May-16 12:00:00 AM;hmies;cmorluniau;13155;9037;8;;1;4
01-Jun-16 12:00:00 AM;cmorluniau;hmies;16920;12050;6;;1;4
02-Jun-16 12:00:00 AM;hmies;cmorluniau;12810;9037;8;;1;4
03-Jun-16 12:00:00 AM;hmies;cmorluniau;112020;18075;4;;1;4
06-Jun-16 12:00:00 AM;hmies;cmorluniau;25650;18075;4;;1;4
07-Jun-16 12:00:00 AM;hmies;cmorluniau;26250;18075;4;;1;4
08-Jun-16 12:00:00 AM;hmies;cmorluniau;26280;18075;4;;1;4
09-Jun-16 12:00:00 AM;cmorluniau;hmies;26220;18075;4;;1;4
10-Jun-16 12:00:00 AM;hmies;cmorluniau;111840;18075;4;;1;4
02-Jun-16 12:00:00 AM;cmorluniau;ostrum;39454;10200;7;;1;4
10-Jun-16 12:00:00 AM;ostrum;cmorluniau;41808;14280;5;;1;4
31-May-16 12:00:00 AM;cmorluniau;fmata;26010;13680;2;;1;4
01-Jun-16 12:00:00 AM;cmorluniau;fmata;25740;13680;2;;1;4
02-Jun-16 12:00:00 AM;cmorluniau;fmata;26190;13680;2;;1;4
03-Jun-16 12:00:00 AM;fmata;cmorluniau;111510;13680;2;;1;4
06-Jun-16 12:00:00 AM;cmorluniau;fmata;25620;13680;2;;1;4
07-Jun-16 12:00:00 AM;cmorluniau;fmata;25560;13680;2;;1;4
08-Jun-16 12:00:00 AM;fmata;cmorluniau;26190;13680;2;;1;4
09-Jun-16 12:00:00 AM;cmorluniau;fmata;25650;13680;2;;1;4
10-Jun-16 12:00:00 AM;fmata;cmorluniau;111570;13680;2;;1;4
31-May-16 12:00:00 AM;cmorluniau;eklinger;25440;21210;2;;1;4
01-Jun-16 12:00:00 AM;cmorluniau;eklinger;24900;21210;2;;1;4
02-Jun-16 12:00:00 AM;cmorluniau;eklinger;25080;21210;2;;1;4
03-Jun-16 12:00:00 AM;cmorluniau;eklinger;112020;21210;2;;1;4
06-Jun-16 12:00:00 AM;cmorluniau;eklinger;24810;21210;2;;1;4
07-Jun-16 12:00:00 AM;cmorluniau;eklinger;25140;21210;2;;1;4
08-Jun-16 12:00:00 AM;cmorluniau;eklinger;25590;21210;2;;1;4
09-Jun-16 12:00:00 AM;cmorluniau;eklinger;25560;21210;2;;1;4
10-Jun-16 12:00:00 AM;cmorluniau;eklinger;111420;21210;2;;1;4
31-May-16 12:00:00 AM;cmorluniau;thagan;25500;15570;2;;1;4
01-Jun-16 12:00:00 AM;cmorluniau;thagan;25740;15570;2;;1;4
02-Jun-16 12:00:00 AM;cmorluniau;thagan;25590;15570;2;;1;4
03-Jun-16 12:00:00 AM;thagan;cmorluniau;112050;15570;2;;1;4
06-Jun-16 12:00:00 AM;cmorluniau;thagan;25380;15570;2;;1;4
07-Jun-16 12:00:00 AM;cmorluniau;thagan;26190;15570;2;;1;4
08-Jun-16 12:00:00 AM;thagan;cmorluniau;26220;15570;2;;1;4
09-Jun-16 12:00:00 AM;cmorluniau;thagan;25980;15570;2;;1;4
10-Jun-16 12:00:00 AM;thagan;cmorluniau;111570;15570;2;;1;4
31-May-16 12:00:00 AM;sparrino;cmorluniau;12750;7725;4;;1;4
01-Jun-16 12:00:00 AM;cmorluniau;sparrino;25320;15450;2;;1;4
02-Jun-16 12:00:00 AM;sparrino;cmorluniau;12915;7725;4;;1;4
03-Jun-16 12:00:00 AM;sparrino;cmorluniau;148780;10300;3;;1;4
06-Jun-16 12:00:00 AM;cmorluniau;sparrino;25230;15450;2;;1;4
07-Jun-16 12:00:00 AM;cmorluniau;sparrino;25170;15450;2;;1;4
08-Jun-16 12:00:00 AM;sparrino;cmorluniau;26370;15450;2;;1;4
09-Jun-16 12:00:00 AM;cmorluniau;sparrino;25890;15450;2;;1;4
10-Jun-16 12:00:00 AM;sparrino;cmorluniau;111750;15450;2;;1;4
03-Jun-16 12:00:00 AM;ibarranco;lorosco;112080;25800;2;;1;4
07-Jun-16 12:00:00 AM;ibarranco;lorosco;27360;25800;2;;1;4
08-Jun-16 12:00:00 AM;ibarranco;lorosco;33820;17200;3;;1;4
09-Jun-16 12:00:00 AM;lorosco;ibarranco;46390;8600;6;;1;4
31-May-16 12:00:00 AM;lorosco;lalcazar;26010;15360;2;;1;4
01-Jun-16 12:00:00 AM;lorosco;lalcazar;24810;15360;2;;1;4
02-Jun-16 12:00:00 AM;lalcazar;lorosco;26100;15360;2;;1;4
06-Jun-16 12:00:00 AM;lorosco;lalcazar;24600;15360;2;;1;4
07-Jun-16 12:00:00 AM;lalcazar;lorosco;26070;15360;2;;1;4
08-Jun-16 12:00:00 AM;lorosco;lalcazar;25140;15360;2;;1;4
09-Jun-16 12:00:00 AM;lorosco;lalcazar;13290;7680;4;;1;4
10-Jun-16 12:00:00 AM;lalcazar;lorosco;112260;15360;2;;1;4
31-May-16 12:00:00 AM;lorosco;aribera;26880;24840;2;;1;4
01-Jun-16 12:00:00 AM;lorosco;aribera;25080;24840;2;;1;4
02-Jun-16 12:00:00 AM;aribera;lorosco;34780;16560;3;;1;4
03-Jun-16 12:00:00 AM;aribera;lorosco;111630;24840;2;;1;4
06-Jun-16 12:00:00 AM;aribera;lorosco;25155;12420;4;;1;4
07-Jun-16 12:00:00 AM;lorosco;aribera;27060;12420;4;;1;4
08-Jun-16 12:00:00 AM;aribera;lorosco;33820;16560;3;;1;4
09-Jun-16 12:00:00 AM;lorosco;aribera;26670;24840;2;;1;4
10-Jun-16 12:00:00 AM;aribera;lorosco;112620;24840;2;;1;4
31-May-16 12:00:00 AM;lorosco;gcazar;26070;23700;2;;1;4
01-Jun-16 12:00:00 AM;gcazar;lorosco;25140;23700;2;;1;4
02-Jun-16 12:00:00 AM;gcazar;lorosco;26100;23700;2;;1;4
03-Jun-16 12:00:00 AM;gcazar;lorosco;110280;23700;2;;1;4
06-Jun-16 12:00:00 AM;gcazar;lorosco;25170;23700;2;;1;4
07-Jun-16 12:00:00 AM;gcazar;lorosco;26370;23700;2;;1;4
08-Jun-16 12:00:00 AM;gcazar;lorosco;25380;23700;2;;1;4
09-Jun-16 12:00:00 AM;lorosco;gcazar;26250;23700;2;;1;4
10-Jun-16 12:00:00 AM;gcazar;lorosco;112050;23700;2;;1;4
31-May-16 12:00:00 AM;lorosco;knielson;25860;22290;2;;1;4
01-Jun-16 12:00:00 AM;knielson;lorosco;25140;22290;2;;1;4
02-Jun-16 12:00:00 AM;lorosco;knielson;25680;22290;2;;1;4
03-Jun-16 12:00:00 AM;knielson;lorosco;110790;22290;2;;1;4
06-Jun-16 12:00:00 AM;lorosco;knielson;24600;22290;2;;1;4
07-Jun-16 12:00:00 AM;knielson;lorosco;26010;22290;2;;1;4
08-Jun-16 12:00:00 AM;lorosco;knielson;25140;22290;2;;1;4
09-Jun-16 12:00:00 AM;lorosco;knielson;25140;22290;2;;1;4
